user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score
DBS0235,30,38,18,37,33,32.84552845528454,374,8.018716577540108,2.172746735176566,0,0,29,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,0,15,0,0,3,6,0.0,6.569105691056907
JJH0613,50,30,24,14,26,58.86178861788618,711,9.827004219409282,2.5546757791551324,0,0,2,497,0.0,0.0,1049.0,0.0,0.0,1.0,0.0,23.364515615041427,180.2333333333333,1046.0,1641.0,0.0,0.0,1.0,6.0,352.3120048750762,578144.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,11.772357723577235
UFK0208,18,34,22,23,30,49.26829268292683,704,9.355113636363637,2.5876447852673525,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,9.853658536585366
BLB0114,38,48,41,15,22,35.60975609756098,696,11.186781609195402,2.4435256963035665,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,0,26,0,0,7,13,0.0,7.121951219512197
CKD0680,18,50,24,18,28,37.07317073170732,346,7.540462427745664,0.4990818410756698,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,0,15,0,0,3,30,0.0,7.414634146341465
MKG0711,17,26,43,32,38,55.93495934959349,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,11.186991869918698
EDA0684,38,42,40,39,33,26.66666666666666,44,9.863636363636363,4.112323561442579,3,0,2,45,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,1,0,0,0,0,26,0.0,8.635472370766484
IIL0513,37,13,26,38,34,57.23577235772357,439,8.530751708428246,0.4996228073517761,0,88,1,498,0.0,0.2004555808656036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,0,6,0,1,5,19,0.0,11.447154471544714
TSM0363,34,19,20,39,33,49.10569105691056,1397,10.880458124552613,7.396711715524602,518,0,624,497,0.3707945597709377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,27.77922767479811
PBP0002,49,35,23,10,27,59.67479674796748,346,7.563583815028902,0.4966588543380254,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,Unknown,Unknown,Unknown,0,5,0,6,4,7,0.0,11.934959349593495
LHB0606,37,38,15,27,27,37.398373983739845,82,7.512195121951219,0.5029272936438828,0,0,1,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,1,1,0,1,1,1,0.0,7.479674796747969
GTD0898,23,23,39,15,29,67.96747967479675,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,13.593495934959348
CJH0702,46,24,30,25,37,64.71544715447153,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,12.943089430894306
DMK0257,33,20,26,26,30,59.512195121951216,715,9.204195804195804,3.807737113088473,57,6,2,497,0.0797202797202797,0.0083916083916083,689.0,6.0,0.0,1.0,0.0087082728592162,26.73653470185728,186.05,682.0,1499.0,12.0,0.0,1.0,6.0,358.14076050700464,536853.0,0.0080053368912608,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,9,0,0,7,18,1.0374812066433967,16.306612404623333
WIQ0567,25,41,10,47,39,25.365853658536587,798,10.578947368421051,2.389470396898244,0,174,1,498,0.0,0.2180451127819548,437.0,0.0,78.0,1.0,0.0,30.060708722741435,137.91666666666666,428.0,1955.0,0.0,371.0,1.0,6.0,358.68849104859333,701236.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,0,0,0,0,0,0,0.0,5.073170731707317
PTH0830,43,44,42,43,34,21.30081300813008,425,8.0,0.0,0,74,1,497,0.0,0.1741176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,4.260162601626016
NCO0666,40,45,10,12,31,52.19512195121951,622,9.554662379421222,2.3739194436880653,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,0,15,0,0,3,30,0.0,10.439024390243903
MHG0733,43,30,24,42,29,30.40650406504065,346,7.554913294797688,0.4976951147469963,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,6.08130081300813
RAW0915,43,50,21,43,24,4.065040650406504,762,10.255905511811024,2.663595631627734,0,94,28,499,0.0,0.1233595800524934,438.0,0.0,62.0,1.0,0.0,35.79543010752688,464.76666666666665,434.0,459.0,0.0,50.0,1.0,6.0,356.8845315904139,163810.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,0,15,0,0,3,29,0.0,0.8130081300813009
HAM0985,20,17,29,16,20,62.43902439024389,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TechnicalTrainer,1,1 - Adminstration,3 - Training,Unknown,0,33,0,3,8,7,0.0,12.487804878048777
SAB0781,36,35,24,30,28,38.04878048780488,622,10.054662379421222,2.403078232288469,0,0,1,497,0.0,0.0,369.0,0.0,0.0,1.0,0.0,28.567628205128205,233.06666666666663,364.0,1441.0,0.0,0.0,1.0,6.0,352.73351839000696,508289.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,7.609756097560977
IBM0671,50,46,38,35,31,25.04065040650407,619,9.499192245557351,2.411122285023683,0,0,2,497,0.0,0.0,145.0,0.0,0.0,1.0,0.0,30.755516431924885,133.36666666666667,142.0,802.0,0.0,0.0,1.0,6.0,354.9488778054863,284669.0,0.0,Physicist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,0,16,0,0,3,30,0.0,5.0081300813008145
YDN0198,45,50,41,11,24,40.48780487804877,622,8.987138263665594,2.360401009254924,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AdministrativeAssistant,1,6 - PurchasingAndContracts,2 - Pricing,Unknown,0,5,0,5,14,7,0.0,8.097560975609754
GAF0060,41,16,39,25,22,55.44715447154472,346,7.546242774566474,0.4985780232195327,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,0,4,0,0,3,6,0.0,11.089430894308945
AMM0014,48,38,15,44,36,28.29268292682926,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director,1,1 - Adminstration,5 - Medical,Unknown,0,27,0,3,21,7,0.0,5.658536585365852
AMV0036,43,36,42,37,26,26.82926829268292,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,0,25,0,3,6,28,0.0,5.365853658536583
MOP0763,43,41,22,20,33,49.26829268292682,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,9.853658536585364
CBG0490,50,31,35,10,29,65.85365853658536,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,13.17073170731707
CNE0352,39,22,44,15,30,70.08130081300813,346,7.497109826589595,0.5007157480716247,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,34,0,0,7,25,0.0,14.016260162601627
GQP0743,47,39,19,39,25,20.48780487804878,346,7.526011560693641,0.5000460731055507,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,4.097560975609756
PTH0552,20,13,32,20,28,70.89430894308943,611,9.527004909983631,2.39408575211926,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,4,0,0,3,36,0.0,14.178861788617885
GLR0975,33,44,26,24,24,31.54471544715448,611,9.461538461538462,2.32444111169008,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,Unknown,0,24,0,3,15,7,0.0,6.308943089430896
GTD0219,40,40,19,30,33,38.86178861788617,490,10.593877551020409,7.406704202439828,186,0,306,165,0.3795918367346939,0.0,479.0,175.0,0.0,291.0,0.3653444676409186,10.104761904761904,222.58333333333331,476.0,1281.0,432.0,0.0,162.0,6.0,355.74395003903203,455708.0,0.3372365339578454,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,1,7,0,3,6,11,33.30593093423131,46.915621777952666
BKW0374,41,38,17,46,27,15.77235772357724,1358,10.622974963181148,7.258007707961923,514,0,620,497,0.3784977908689249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,21.485639063269264
CAH0936,40,22,39,50,24,23.41463414634146,354,9.03954802259887,2.6459902464621536,2,0,19,242,0.0056497175141242,0.0,13.0,10.0,0.0,1.0,0.7692307692307693,14.786111111111111,64.76666666666667,12.0,42.0,22.0,0.0,1.0,6.0,356.7857142857143,14985.0,0.5238095238095238,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,1,22,0,0,0,24,1.803429549457667,31.180549424303894
AIP0982,43,20,43,41,33,45.85365853658537,636,9.199685534591197,2.561261972755181,0,0,2,497,0.0,0.0,366.0,0.0,0.0,1.0,0.0,30.858356290174477,144.98333333333332,363.0,6182.0,0.0,0.0,1.0,6.0,353.76738919443545,2186990.0,0.0,ManagementTrainer,1,1 - Adminstration,3 - Training,Unknown,0,8,0,3,8,7,0.0,9.170731707317074
KRV0372,40,39,25,35,32,33.00813008130082,1410,10.926241134751772,7.439289607465436,527,0,630,497,0.3737588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,0,7,0,3,6,9,0.0,24.70328086259586
IAT0263,28,23,30,30,27,48.61788617886178,186,7.0,0.0,0,0,1,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,1,30,0,0,7,38,0.0,9.723577235772355
JBD0616,40,21,25,37,27,42.60162601626016,640,9.653125,2.470164297944966,0,0,2,497,0.0,0.0,2991.0,0.0,0.0,1.0,0.0,12.164471326164875,125.08333333333331,2976.0,339.0,0.0,0.0,1.0,6.0,348.424778761062,118116.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,0,1,0,1,1,1,0.0,8.520325203252032
RUM0880,40,37,17,38,26,24.715447154471544,660,9.353030303030303,3.2968334325429813,23,4,2,497,0.0348484848484848,0.006060606060606,701.0,2.0,0.0,1.0,0.0028530670470756,26.474940219990437,197.21666666666667,697.0,2199.0,7.0,0.0,1.0,6.0,357.63847203274213,786447.0,0.0031832651205093,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.4572683764591411,6.843665427651178
DGM0754,42,18,42,24,24,56.91056910569107,29,7.586206896551724,0.5012300141587653,0,0,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,1,1,0,1,1,15,0.0,11.382113821138214
SMY0792,43,37,39,42,25,19.02439024390245,686,10.13265306122449,2.4952300689467526,0,0,20,497,0.0,0.0,380.0,0.0,0.0,1.0,0.0,31.616269841269844,153.98333333333332,378.0,1209.0,0.0,0.0,1.0,6.0,363.616211745244,439612.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,0,4,0,0,3,14,0.0,3.80487804878049
HOB0994,38,39,15,43,33,25.04065040650406,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,Unknown,0,19,0,2,12,7,0.0,5.008130081300812
DGN0480,21,25,44,20,31,62.60162601626017,329,8.0,0.0,0,0,1,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,1,1,0,1,1,32,0.0,12.520325203252034
KJJ0293,41,42,23,39,33,26.66666666666666,691,10.727930535455862,2.5070483079422474,0,0,2,497,0.0,0.0,345.0,0.0,0.0,1.0,0.0,29.102009803921565,225.8,340.0,530.0,0.0,0.0,1.0,6.0,352.9075471698113,187041.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,0,3,0,2,2,21,0.0,5.333333333333332
JXH0493,36,32,23,15,31,61.46341463414634,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,12.292682926829269
PGH0184,30,35,33,22,25,43.73983739837398,406,8.903940886699507,2.262552745217678,0,0,1,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,1,6,0,1,5,22,0.0,8.747967479674795
JPW0741,40,38,44,30,33,40.81300813008129,346,7.528901734104046,0.4998868934647654,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,8.162601626016258
NMG0766,16,23,42,40,31,41.78861788617886,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,8.357723577235774
HMW0713,38,24,40,36,28,41.95121951219512,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,8.390243902439023
MAH0864,30,46,25,20,25,35.28455284552845,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,7.05691056910569
QNF0205,35,41,22,21,29,43.57723577235772,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attorney,1,6 - PurchasingAndContracts,3 - Contracts,Unknown,0,18,0,5,11,7,0.0,8.715447154471544
KKW0879,36,42,21,31,27,28.943089430894304,451,7.851441241685144,2.9788314499305493,14,37,2,497,0.0310421286031042,0.082039911308204,3257.0,8.0,232.0,1.0,0.0024562480810561,15.399599012954964,191.6,3242.0,1534.0,4.0,137.0,1.0,6.0,360.1610169491525,552487.0,0.0026075619295958,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.9375430452124932,7.582119026735744
TEM0093,28,24,45,14,30,69.26829268292684,247,7.0,0.0,0,0,1,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,1,30,0,0,7,38,0.0,13.85365853658537
RVF0201,36,32,38,29,28,42.11382113821138,635,9.009448818897638,2.3522401253681853,0,0,2,497,0.0,0.0,345.0,0.0,0.0,1.0,0.0,30.57456140350877,241.11666666666667,342.0,252.0,0.0,0.0,1.0,6.0,349.4642857142857,88065.0,0.0,AdministrativeAssistant,1,6 - PurchasingAndContracts,3 - Contracts,Unknown,0,5,0,5,11,7,0.0,8.422764227642276
TMA0069,33,38,42,14,33,59.02439024390244,346,7.526011560693641,0.5000460731055506,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,2,0,0,0,27,0.0,11.804878048780488
VFM0814,46,45,44,19,28,40.81300813008129,476,10.32563025210084,2.6367952282326086,0,0,2,343,0.0,0.0,90.0,0.0,0.0,1.0,0.0,37.47833333333334,138.05,90.0,122.0,0.0,0.0,1.0,5.0,345.155737704918,42109.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,1,0,0,0,0,33,0.0,8.162601626016258
SBN0866,41,34,41,24,22,39.02439024390244,372,7.411290322580645,2.8484036199829497,13,1,1,497,0.0349462365591397,0.0026881720430107,377.0,1.0,0.0,1.0,0.0026525198938992,33.780926916221034,314.4833333333333,374.0,5864.0,2.0,0.0,1.0,6.0,361.16660982264665,2117881.0,0.0003410641200545,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.1729135344405661,9.59206703410453
ZJE0857,35,34,36,38,31,33.33333333333333,393,7.300254452926208,1.372627800223237,0,17,2,497,0.0,0.0432569974554707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,6.666666666666665
HPM0986,41,36,38,23,24,40.48780487804877,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,InstructionalCoordinator,1,1 - Adminstration,3 - Training,Unknown,0,10,0,3,8,7,0.0,8.097560975609754
CJP0952,45,18,25,18,27,67.15447154471545,653,9.096477794793262,2.7270857664358434,5,1,2,497,0.007656967840735,0.001531393568147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,13.801731771033587
DRR0162,45,36,20,36,29,31.3821138211382,256,7.0,0.0,0,0,1,368,0.0,0.0,559.0,0.0,0.0,1.0,0.0,25.61980849790545,211.9833333333333,557.0,529.0,0.0,0.0,1.0,6.0,364.9187145557656,193042.0,0.0,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,Unknown,1,5,0,1,9,7,0.0,6.2764227642276404
ESR0693,35,23,25,21,31,63.41463414634146,192,9.15625,1.9964792308891488,0,0,2,239,0.0,0.0,198.0,0.0,0.0,1.0,0.0,32.594473229706395,147.18333333333334,193.0,509.0,0.0,0.0,1.0,6.0,360.4499017681729,183469.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,1,22,0,0,0,26,0.0,12.682926829268293
CWR0502,41,49,25,45,27,6.178861788617892,696,10.10344827586207,2.4355141345266382,0,0,2,497,0.0,0.0,348.0,0.0,0.0,1.0,0.0,34.64484585741811,195.35,346.0,765.0,0.0,0.0,1.0,6.0,358.9490196078431,274596.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,1.2357723577235784
SLB0049,14,27,16,22,20,45.85365853658535,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director,1,2 - ResearchAndEngineering,1 - Research,Unknown,0,27,0,0,3,7,0.0,9.17073170731707
IDO0176,34,39,40,24,26,38.69918699186992,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,7.739837398373985
AGB0186,18,10,41,15,35,87.47967479674796,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,17.49593495934959
RJB0088,20,42,37,45,24,9.593495934959352,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,9,0,0,7,18,0.0,1.9186991869918704
OCB0805,37,33,42,16,18,44.55284552845528,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,0,4,0,0,3,14,0.0,8.910569105691057
ETR0428,36,21,40,20,20,53.98373983739837,417,8.30695443645084,2.1431407982426283,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,10.796747967479673
IKP0472,32,10,37,38,31,56.747967479674784,1016,9.916338582677165,2.642936264471149,0,287,2,499,0.0,0.2824803149606299,519.0,0.0,154.0,1.0,0.0,28.89147211413749,227.31666666666663,514.0,812.0,0.0,209.0,1.0,6.0,356.35591133004925,289361.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,11.349593495934958
LHB0967,37,38,41,47,33,21.46341463414633,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,4.292682926829265
