user,O,C,E,A,N,risk_score_personality,total_logins,avg_login_hour,std_login_hour,after_hours_logins,weekend_logins,unique_pcs,login_days_span,after_hours_ratio,weekend_ratio,usb_connects,usb_after_hours,usb_weekend,usb_unique_pcs,usb_after_hours_ratio,avg_session_min,max_session_min,total_sessions,file_copy_count,file_copy_after_hours,file_copy_weekend,file_unique_pcs,file_unique_extensions,file_avg_content_len,file_total_content_len,file_after_hours_ratio,role,business_unit,functional_unit,department,team,left_company,role_encoded,business_unit_encoded,functional_unit_encoded,department_encoded,team_encoded,exfiltration_risk,composite_risk_score,threat_score,threat_level,is_anomaly,if_score,rf_probability
NMG0766,16,23,42,40,31,41.78861788617886,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,8.357723577235774,1.8635979786494516,Low,0,0.19835376339036026,0.0
HMW0713,38,24,40,36,28,41.95121951219512,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,8.390243902439023,0.8879032420035204,Low,0,0.20526764834975647,0.0
MAH0864,30,46,25,20,25,35.28455284552845,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,7.05691056910569,2.0904986002245107,Low,0,0.19674591952704468,0.0
QNF0205,35,41,22,21,29,43.57723577235772,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attorney,1,6 - PurchasingAndContracts,3 - Contracts,Unknown,0,18,0,5,11,7,0.0,8.715447154471544,5.725818138551468,Low,0,0.17098562777325316,0.0
KKW0879,36,42,21,31,27,28.943089430894304,451,7.851441241685144,2.9788314499305493,14,37,2,497,0.0310421286031042,0.082039911308204,3257.0,8.0,232.0,1.0,0.0024562480810561,15.399599012954964,191.6,3242.0,1534.0,4.0,137.0,1.0,6.0,360.1610169491525,552487.0,0.0026075619295958,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.9375430452124932,7.582119026735744,61.17996842460104,High,0,0.002397227884044173,0.7915694376352205
TEM0093,28,24,45,14,30,69.26829268292684,247,7.0,0.0,0,0,1,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,1,30,0,0,7,38,0.0,13.85365853658537,13.666590718699183,Low,0,0.1147164012971526,0.0
RVF0201,36,32,38,29,28,42.11382113821138,635,9.009448818897638,2.3522401253681853,0,0,2,497,0.0,0.0,345.0,0.0,0.0,1.0,0.0,30.57456140350877,241.11666666666667,342.0,252.0,0.0,0.0,1.0,6.0,349.4642857142857,88065.0,0.0,AdministrativeAssistant,1,6 - PurchasingAndContracts,3 - Contracts,Unknown,0,5,0,5,11,7,0.0,8.422764227642276,12.926384553398725,Low,0,0.12124383654811055,0.004523809523809524
TMA0069,33,38,42,14,33,59.02439024390244,346,7.526011560693641,0.5000460731055506,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,0,2,0,0,0,27,0.0,11.804878048780488,2.061558709437201,Low,0,0.1969509909168205,0.0
VFM0814,46,45,44,19,28,40.81300813008129,476,10.32563025210084,2.6367952282326086,0,0,2,343,0.0,0.0,90.0,0.0,0.0,1.0,0.0,37.47833333333334,138.05,90.0,122.0,0.0,0.0,1.0,5.0,345.155737704918,42109.0,0.0,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,1,0,0,0,0,33,0.0,8.162601626016258,18.20352892149951,Low,0,0.08256713613878747,0.0
SBN0866,41,34,41,24,22,39.02439024390244,372,7.411290322580645,2.8484036199829497,13,1,1,497,0.0349462365591397,0.0026881720430107,377.0,1.0,0.0,1.0,0.0026525198938992,33.780926916221034,314.4833333333333,374.0,5864.0,2.0,0.0,1.0,6.0,361.16660982264665,2117881.0,0.0003410641200545,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.1729135344405661,9.59206703410453,25.13390984013754,Medium,0,0.0566900246578832,0.0819643914306583
ZJE0857,35,34,36,38,31,33.33333333333333,393,7.300254452926208,1.372627800223237,0,17,2,497,0.0,0.0432569974554707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,6.666666666666665,4.5260737093963614,Low,0,0.17948715458518372,0.0
HPM0986,41,36,38,23,24,40.48780487804877,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,InstructionalCoordinator,1,1 - Adminstration,3 - Training,Unknown,0,10,0,3,8,7,0.0,8.097560975609754,2.181448100957233,Low,0,0.1961014409195837,0.0
CJP0952,45,18,25,18,27,67.15447154471545,653,9.096477794793262,2.7270857664358434,5,1,2,497,0.007656967840735,0.001531393568147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,13.801731771033587,5.071533126676207,Low,0,0.1756219665100115,0.0
DRR0162,45,36,20,36,29,31.3821138211382,256,7.0,0.0,0,0,1,368,0.0,0.0,559.0,0.0,0.0,1.0,0.0,25.61980849790545,211.9833333333333,557.0,529.0,0.0,0.0,1.0,6.0,364.9187145557656,193042.0,0.0,AdministrativeAssistant,1,5 - SalesAndMarketing,1 - MarketAnalysis,Unknown,1,5,0,1,9,7,0.0,6.27642276422764,14.911412271303446,Low,0,0.10724181463240556,0.00475
ESR0693,35,23,25,21,31,63.41463414634146,192,9.15625,1.9964792308891488,0,0,2,239,0.0,0.0,198.0,0.0,0.0,1.0,0.0,32.594473229706395,147.18333333333334,193.0,509.0,0.0,0.0,1.0,6.0,360.4499017681729,183469.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,1,22,0,0,0,26,0.0,12.682926829268292,16.164256196823292,Low,0,0.09701765687000907,0.0
CWR0502,41,49,25,45,27,6.178861788617892,696,10.10344827586207,2.4355141345266382,0,0,2,497,0.0,0.0,348.0,0.0,0.0,1.0,0.0,34.64484585741811,195.35,346.0,765.0,0.0,0.0,1.0,6.0,358.9490196078431,274596.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,1.2357723577235784,14.60195498421763,Low,0,0.10808830268799563,0.0
SLB0049,14,27,16,22,20,45.85365853658535,346,8.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director,1,2 - ResearchAndEngineering,1 - Research,Unknown,0,27,0,0,3,7,0.0,9.17073170731707,5.727768508159065,Low,0,0.17097180723021982,0.0
IDO0176,34,39,40,24,26,38.69918699186992,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,7.739837398373985,0.6158534265839277,Low,0,0.20719542458589968,0.0
AGB0186,18,10,41,15,35,87.47967479674796,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,17.49593495934959,5.969965087344302,Low,0,0.1692555744545851,0.0
RJB0088,20,42,37,45,24,9.593495934959352,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,0,9,0,0,7,18,0.0,1.9186991869918704,5.743957130908116,Low,0,0.17085709279020678,0.0
OCB0805,37,33,42,16,18,44.55284552845528,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,0,4,0,0,3,14,0.0,8.910569105691057,2.5973716271086107,Low,0,0.19437812433748292,0.004318181818181817
ETR0428,36,21,40,20,20,53.98373983739837,417,8.30695443645084,2.1431407982426283,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,0,13,0,0,7,25,0.0,10.796747967479671,4.268466385589811,Low,0,0.18131258966708141,0.0
IKP0472,32,10,37,38,31,56.747967479674784,1016,9.916338582677165,2.642936264471149,0,287,2,499,0.0,0.2824803149606299,519.0,0.0,154.0,1.0,0.0,28.89147211413749,227.31666666666663,514.0,812.0,0.0,209.0,1.0,6.0,356.35591133004925,289361.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,11.349593495934958,27.21557107871357,Medium,0,0.04017501617940644,0.0757405370771645
LHB0967,37,38,41,47,33,21.46341463414633,346,7.0,0.0,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,4.292682926829265,3.046809483300348,Low,0,0.1899693907802218,0.0
CCM0467,43,40,19,26,25,34.30894308943089,346,7.5520231213872835,0.4980064134824464,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,6.8617886178861776,1.054955737809784,Low,0,0.20408389517901077,0.0
GKO0078,44,46,21,24,29,35.28455284552845,744,9.376344086021506,2.681029426021864,0,0,3,497,0.0,0.0,363.0,0.0,0.0,1.0,0.0,34.83814814814815,176.55,360.0,942.0,0.0,0.0,1.0,6.0,353.0912951167728,332612.0,0.0,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,34,0,0,7,31,0.0,7.05691056910569,13.054197533894497,Low,0,0.11905588973614206,0.0
GNS0178,30,17,42,26,33,65.85365853658534,676,8.998520710059172,2.9552209971155583,24,2,2,497,0.0355029585798816,0.0029585798816568,152.0,0.0,0.0,1.0,0.0,36.68090507726269,315.43333333333334,151.0,3049.0,0.0,0.0,1.0,6.0,360.0108232207281,1097673.0,0.0,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,35,0,1,5,22,0.0,14.890188720891729,19.062043268236383,Low,0,0.0764836048800922,0.0
SSS0345,40,21,38,16,20,58.53658536585365,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,11.707317073170728,2.726348588907645,Low,0,0.19224021348183118,0.0
LOM0086,18,10,34,23,33,76.09756097560975,255,9.129411764705882,2.4851760594206875,0,0,2,200,0.0,0.0,286.0,0.0,0.0,1.0,0.0,25.55352112676056,138.96666666666667,284.0,438.0,0.0,0.0,1.0,6.0,358.43607305936075,156995.0,0.0,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,1,9,0,0,7,18,0.0,15.21951219512195,17.54705288835843,Low,0,0.0872190007038674,0.0
SSR0278,34,32,45,15,24,53.49593495934959,196,9.0,0.0,0,0,1,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,1,13,0,0,7,13,0.0,10.699186991869915,9.96479940003989,Low,0,0.14094771972045744,0.0
ALH0402,43,23,43,46,32,36.09756097560975,346,7.554913294797688,0.497695114746996,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,0,2,0,0,0,17,0.0,7.2195121951219505,2.441534024658285,Low,0,0.19425844219417404,0.0
AKK0329,45,22,25,39,22,33.65853658536586,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,6.731707317073172,2.732360828027469,Low,0,0.19219761006494102,0.0
EWH0191,33,17,22,23,27,62.43902439024389,613,9.021207177814029,2.39372965841915,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manager,1,6 - PurchasingAndContracts,2 - Pricing,Unknown,0,14,0,5,14,7,0.0,12.487804878048776,7.721230775245102,Low,0,0.15684590466267162,0.0
TVS0050,40,38,18,30,29,36.260162601626014,806,9.35483870967742,3.6794740592692174,53,7,3,497,0.0657568238213399,0.0086848635235732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Director,1,2 - ResearchAndEngineering,2 - SoftwareManagement,Unknown,0,27,0,0,0,7,0.0,10.436725752456764,10.792866385230788,Low,0,0.1350799419624623,0.0
TUC0632,38,44,10,13,31,52.03252032520325,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,0,6,0,1,5,20,0.0,10.406504065040648,2.9169909450482034,Low,0,0.19088929985153413,0.0
SKG0759,22,15,43,41,26,42.76422764227642,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,6,0,1,5,10,0.0,8.552845528455283,2.5474900221590557,Low,0,0.19350762582716496,0.0
IMG0320,37,14,12,24,23,59.67479674796746,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,11.934959349593491,2.3884027625702986,Low,0,0.19463493641929064,0.0
BBG0325,41,50,30,37,40,29.105691056910576,643,9.188180404354588,2.5339532887534166,0,0,2,497,0.0,0.0,368.0,0.0,0.0,1.0,0.0,27.69122807017544,140.03333333333333,361.0,349.0,0.0,0.0,1.0,6.0,349.45558739255017,121960.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,0,1,0,1,1,16,0.0,5.821138211382115,11.633999326577467,Low,0,0.12911957733856266,0.0
CTW0500,38,36,20,35,35,39.34959349593496,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,7.869918699186992,2.1115996328447117,Low,0,0.19659639518650962,0.0
SBN0495,39,22,43,24,21,49.59349593495935,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,0,1,0,1,1,32,0.0,9.91869918699187,2.9177096637899247,Low,0,0.1908842069279877,0.0
ELH0960,40,43,26,41,22,10.894308943089436,346,7.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,0,3,0,2,2,3,0.0,2.178861788617888,4.893688652432046,Low,0,0.1768821928793935,0.0
BMS0877,31,50,11,43,33,14.308943089430896,126,7.0,0.0,0,0,1,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,1,1,0,1,1,4,0.0,2.861788617886179,15.480493601567007,Low,0,0.10186287714801467,0.0
TSG0906,41,21,40,28,28,53.98373983739837,608,10.83717105263158,2.2175278747156484,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,10.796747967479671,3.272169613633051,Low,0,0.18837246301477023,0.0
RKD0604,17,46,36,38,31,21.626016260162608,154,7.668831168831168,2.0001803670473075,2,0,1,212,0.0129870129870129,0.0,20.0,15.0,0.0,1.0,0.75,5.004166666666666,19.966666666666665,20.0,49.0,41.0,0.0,1.0,5.0,344.0,16856.0,0.8367346938775511,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,1,1,0,1,1,1,3.002321144394524,37.2935142541179,73.0404319631001,High,1,-0.04085613390729392,0.9354820253553696
JMK0099,40,37,41,41,25,20.162601626016265,735,9.39047619047619,2.7020361011161147,0,0,3,497,0.0,0.0,141.0,0.0,0.0,1.0,0.0,33.15966183574879,159.01666666666668,138.0,555.0,0.0,0.0,1.0,6.0,355.93693693693695,197545.0,0.0,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,0,23,0,0,7,31,0.0,4.032520325203253,11.175748517676295,Low,0,0.13364904455237453,0.004523809523809524
MKP0861,36,42,39,34,29,27.804878048780484,620,9.15,2.5200488494380653,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,0,1,0,1,1,4,0.0,5.560975609756097,2.8171148721207713,Low,0,0.19159703317475602,0.0
HIW0536,39,50,25,24,20,21.13821138211383,346,7.531791907514451,0.4997108990796171,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LabManager,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,0,32,0,0,3,36,0.0,4.227642276422766,8.909374592457697,Low,0,0.1484265811192601,0.0
CTR0697,36,15,33,25,34,70.08130081300813,613,9.117455138662317,2.605782668800321,2,0,1,497,0.0032626427406199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,14.17427442866694,3.300699051934015,Low,0,0.18817030013845182,0.0
BHC0665,14,21,12,12,32,76.7479674796748,463,9.08855291576674,2.313787645696987,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,0,35,0,1,5,10,0.0,15.34959349593496,8.926130807850187,Low,0,0.1483078446525894,0.0
DCH0843,20,31,11,18,36,64.71544715447153,294,7.982993197278912,0.9895615017894908,2,1,1,415,0.0068027210884353,0.0034013605442176,23.0,16.0,5.0,1.0,0.6956521739130435,14.720289855072464,90.5,23.0,38.0,27.0,11.0,1.0,5.0,375.2368421052632,14259.0,0.7105263157894737,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,1,3,0,2,2,23,2.5808810384190437,41.91588866864686,75.00448688383624,Critical,1,-0.044157610725909624,0.9729357011167329
WIF0691,33,39,37,30,24,29.59349593495936,616,10.542207792207792,2.4497893048286827,0,0,2,497,0.0,0.0,2732.0,0.0,0.0,1.0,0.0,15.099565270634338,125.21666666666668,2722.0,8267.0,0.0,0.0,1.0,6.0,357.0255231643885,2951530.0,0.0,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,0,22,0,0,0,26,0.0,5.918699186991871,23.560740219342545,Low,0,0.05006837873604675,0.019273809523809523
HWM0342,45,44,41,39,34,25.85365853658536,365,7.257534246575342,1.3236975568604172,0,0,2,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,0,6,0,1,5,22,0.0,5.170731707317072,3.1807322427307527,Low,0,0.18902039872628318,0.0
MNC0717,30,37,22,22,34,52.03252032520324,715,9.475524475524477,2.7353689416510387,0,0,3,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,0,3,0,2,2,5,0.0,10.406504065040648,2.403147646435353,Low,0,0.19453045247881856,0.0
ARB0881,38,46,43,10,35,58.04878048780488,346,9.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,0,6,0,1,5,8,0.0,11.609756097560975,2.5891121618379183,Low,0,0.1932126865652265,0.0
AHC0142,34,23,40,15,26,64.5528455284553,755,9.117880794701987,2.38599711659783,0,66,3,499,0.0,0.0874172185430463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,1,3 - Manufacturing,4 - QualityControl,Unknown,0,31,0,2,13,7,0.0,12.910569105691058,13.77477047153396,Low,0,0.11523207649770523,0.004523809523809524
ZFM0468,35,16,20,45,30,41.78861788617886,346,7.5491329479768785,0.4983007062686206,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,0,3,0,2,2,12,0.0,8.357723577235774,2.0496030129245746,Low,0,0.19703571035538375,0.0
DIW0118,37,17,19,37,26,45.36585365853657,739,9.274695534506089,2.526616257111117,0,0,3,497,0.0,0.0,683.0,0.0,0.0,1.0,0.0,26.95853057199211,362.0833333333333,676.0,1314.0,0.0,0.0,1.0,6.0,363.9832572298326,478274.0,0.0,Manager,1,3 - Manufacturing,3 - Assembly,Unknown,0,14,0,2,2,7,0.0,9.073170731707314,12.678064630232342,Low,0,0.1217212106891929,0.0
USH0199,44,39,46,36,25,23.902439024390247,349,7.0,0.0,0,0,4,497,0.0,0.0,112.0,0.0,0.0,1.0,0.0,40.50969696969697,182.56666666666663,110.0,142.0,0.0,0.0,1.0,6.0,350.85915492957747,49822.0,0.0,Statistician,1,6 - PurchasingAndContracts,2 - Pricing,Unknown,0,12,0,5,14,7,0.0,4.7804878048780495,19.58794228319529,Low,0,0.07538563523638026,0.009273809523809523
MAD0753,50,30,36,41,33,36.09756097560975,346,7.514450867052023,0.5005149396624771,0,0,1,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,0,1,0,1,1,15,0.0,7.2195121951219505,2.4439905755744573,Low,0,0.1942410347922548,0.0
KDS0349,18,23,20,32,29,48.61788617886178,346,7.520231213872832,0.500314050655925,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LabManager,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,0,32,0,0,3,34,0.0,9.723577235772357,6.329700632187455,Low,0,0.1667064470693117,0.0
LJB0826,38,21,39,15,32,73.33333333333333,346,8.0,0.0,0,0,1,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,0,3,0,2,2,23,0.0,14.666666666666666,2.260786653094069,Low,0,0.19553923882735474,0.0
FKK0055,46,16,37,16,27,71.3821138211382,856,10.094626168224298,2.44119980097359,0,213,3,499,0.0,0.2488317757009346,172.0,0.0,38.0,1.0,0.0,36.46618217054264,174.95,172.0,601.0,0.0,129.0,1.0,6.0,359.7287853577371,216197.0,0.0,Scientist,1,2 - ResearchAndEngineering,1 - Research,Unknown,0,15,0,0,3,7,0.0,14.27642276422764,23.47908480171283,Low,0,0.052034721817814766,0.024169734316706562
TAP0551,25,17,27,20,22,60.16260162601627,417,9.606714628297365,2.6887860067327494,3,1,3,317,0.0071942446043165,0.0023980815347721,5.0,4.0,1.0,1.0,0.8,45.333333333333336,122.43333333333334,5.0,21.0,14.0,0.0,1.0,4.0,358.6190476190476,7531.0,0.6666666666666666,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,1,16,0,0,3,36,0.9145367529182822,41.89845960105568,65.66530285565298,High,1,-0.025515125466453625,0.8052272799026733
